ID,NameType,TextKey
47,PREFIX_ALL,LOC_UNITNAME_PREFIX_LIGHTNING
48,PREFIX_ALL,LOC_UNITNAME_PREFIX_LION
49,PREFIX_ALL,LOC_UNITNAME_PREFIX_LONG
50,PREFIX_ALL,LOC_UNITNAME_PREFIX_MAGNIFICENT
51,PREFIX_ALL,LOC_UNITNAME_PREFIX_MOUNTAIN
52,PREFIX_ALL,LOC_UNITNAME_PREFIX_MOUNTED
53,PREFIX_ALL,LOC_UNITNAME_PREFIX_NOMADIC
54,PREFIX_ALL,LOC_UNITNAME_PREFIX_OLD
55,PREFIX_ALL,LOC_UNITNAME_PREFIX_ORPHAN
56,PREFIX_ALL,LOC_UNITNAME_PREFIX_PARTISAN
57,PREFIX_ALL,LOC_UNITNAME_PREFIX_PRESIDENTS
58,PREFIX_ALL,LOC_UNITNAME_PREFIX_QUEENS
59,PREFIX_ALL,LOC_UNITNAME_PREFIX_RAGGED
60,PREFIX_ALL,LOC_UNITNAME_PREFIX_RAINING
61,PREFIX_ALL,LOC_UNITNAME_PREFIX_REVOLUTIONARY
62,PREFIX_ALL,LOC_UNITNAME_PREFIX_RIVER
63,PREFIX_ALL,LOC_UNITNAME_PREFIX_ROCK
64,PREFIX_ALL,LOC_UNITNAME_PREFIX_ROYAL
65,PREFIX_ALL,LOC_UNITNAME_PREFIX_SACRED
66,PREFIX_ALL,LOC_UNITNAME_PREFIX_SALTY
67,PREFIX_ALL,LOC_UNITNAME_PREFIX_SCREAMING
68,PREFIX_ALL,LOC_UNITNAME_PREFIX_SEA
69,PREFIX_ALL,LOC_UNITNAME_PREFIX_SHARP
70,PREFIX_ALL,LOC_UNITNAME_PREFIX_SILENT
71,PREFIX_ALL,LOC_UNITNAME_PREFIX_SOARING
72,PREFIX_ALL,LOC_UNITNAME_PREFIX_STONE
73,PREFIX_ALL,LOC_UNITNAME_PREFIX_STONEWALL
74,PREFIX_ALL,LOC_UNITNAME_PREFIX_STORM
75,PREFIX_ALL,LOC_UNITNAME_PREFIX_TALL
76,PREFIX_ALL,LOC_UNITNAME_PREFIX_TEN
77,PREFIX_ALL,LOC_UNITNAME_PREFIX_TERRIBLE
78,PREFIX_ALL,LOC_UNITNAME_PREFIX_THUNDERING
79,PREFIX_ALL,LOC_UNITNAME_PREFIX_TIMBER
80,PREFIX_ALL,LOC_UNITNAME_PREFIX_TROPIC
81,PREFIX_ALL,LOC_UNITNAME_PREFIX_TUNDRA
82,PREFIX_ALL,LOC_UNITNAME_PREFIX_WALKING
83,PREFIX_ALL,LOC_UNITNAME_PREFIX_WAR
84,PREFIX_ALL,LOC_UNITNAME_PREFIX_WHITE
85,PREFIX_ALL,LOC_UNITNAME_PREFIX_WILD
86,PREFIX_ALL,LOC_UNITNAME_PREFIX_WINDING
87,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_ARTISTS
88,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_BANNER
89,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_BASTARDS
90,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_BATTALION
91,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_BERETS
92,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_BODYGUARDS
93,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_BOOTS
94,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_BOYS
95,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_BRAVES
96,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_BRIGADE
97,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_BROTHERS
98,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_BUTCHERS
99,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_CAPS
100,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_CHAMPIONS
101,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_CIRCUS
102,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_COMPANY
103,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_COMRADES
104,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_CROSSES
105,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_CROWS
106,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_DEAD
107,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_DEMONS
108,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_DEVILS
109,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_DOGS
110,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_DOZEN
111,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_DRAGONS
112,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_EAGLES
113,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_EXCELLERS
114,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_FORCE
115,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_FUSILIERS
116,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_GAMBLERS
117,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_GANG
118,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_GARDE
119,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_GIANTS
120,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_GOONS
121,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_GRENADIERS
122,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_GUARD
123,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_GUARDIANS
124,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_HATS
125,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_HELMETS
126,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_HORDE
127,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_HOUNDS
128,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_HUNTERS
129,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_IMMORTALS
130,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_INFANTRY
131,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_IRONS
132,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_KILLERS
133,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_KINGS
134,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_LADS
135,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_LAMBS
136,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_LEGION
137,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_LIBERATORS
138,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_LINE
139,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_LIONS
140,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_MARTYRS
141,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_ONE
142,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_OWN
143,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_PANTHERS
144,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_PEACEMAKERS
145,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_PHANTOMS
146,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_PROFESSIONALS
147,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_RAIDERS
148,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_RAMPAGERS
149,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_REDS
150,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_REGIMENT
151,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_RELIABLES
152,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_SAINTS
153,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_SAVAGES
154,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_SEEKERS
155,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_SHIELDS
156,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_SHIRTS
157,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_SONS
158,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_TIGERS
159,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_TIMBERWOLVES
160,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_TOUGHS
161,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_TROOP
162,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_VOLUNTEERS
163,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_WARLORDS
164,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_WATCH
165,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_WIDOWMAKERS
166,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_WOLFHOUNDS
167,SUFFIX_ALL,LOC_UNITNAME_SUFFIX_WOLVES
168,SUFFIX_RECON,LOC_UNITNAME_SUFFIX_APES
169,SUFFIX_RECON,LOC_UNITNAME_SUFFIX_BLADES
170,SUFFIX_RECON,LOC_UNITNAME_SUFFIX_BOYS
171,SUFFIX_RECON,LOC_UNITNAME_SUFFIX_COMMANDOS
172,SUFFIX_RECON,LOC_UNITNAME_SUFFIX_EYES
173,SUFFIX_RECON,LOC_UNITNAME_SUFFIX_JACKETS
174,SUFFIX_RECON,LOC_UNITNAME_SUFFIX_KNIVES
175,SUFFIX_RECON,LOC_UNITNAME_SUFFIX_MARAUDERS
176,SUFFIX_RECON,LOC_UNITNAME_SUFFIX_NOMADS
177,SUFFIX_RECON,LOC_UNITNAME_SUFFIX_OUTLAWS
178,SUFFIX_RECON,LOC_UNITNAME_SUFFIX_PATHFINDERS
179,SUFFIX_RECON,LOC_UNITNAME_SUFFIX_RANGERS
180,SUFFIX_RECON,LOC_UNITNAME_SUFFIX_RECON
181,SUFFIX_RECON,LOC_UNITNAME_SUFFIX_RUNNERS
182,SUFFIX_RECON,LOC_UNITNAME_SUFFIX_SCOUTS
183,SUFFIX_RECON,LOC_UNITNAME_SUFFIX_SNAKES
184,SUFFIX_RECON,LOC_UNITNAME_SUFFIX_WANDERERS
185,SUFFIX_RECON,LOC_UNITNAME_SUFFIX_WATCH
186,SUFFIX_RANGED,LOC_UNITNAME_SUFFIX_ARROWS
187,SUFFIX_RANGED,LOC_UNITNAME_SUFFIX_ARTILLERY
188,SUFFIX_RANGED,LOC_UNITNAME_SUFFIX_BATTERY
189,SUFFIX_RANGED,LOC_UNITNAME_SUFFIX_BLAZERS
190,SUFFIX_RANGED,LOC_UNITNAME_SUFFIX_BOMBARDIERS
191,SUFFIX_RANGED,LOC_UNITNAME_SUFFIX_BOWS
192,SUFFIX_RANGED,LOC_UNITNAME_SUFFIX_DEATH
193,SUFFIX_RANGED,LOC_UNITNAME_SUFFIX_FIRE_BREATHERS
194,SUFFIX_RANGED,LOC_UNITNAME_SUFFIX_GUNNERS
195,SUFFIX_RANGED,LOC_UNITNAME_SUFFIX_KNOCKERS
196,SUFFIX_RANGED,LOC_UNITNAME_SUFFIX_MARKSMEN
197,SUFFIX_RANGED,LOC_UNITNAME_SUFFIX_RAIN
198,SUFFIX_RANGED,LOC_UNITNAME_SUFFIX_SHARPS
199,SUFFIX_RANGED,LOC_UNITNAME_SUFFIX_SHARPSHOOTERS
200,SUFFIX_RANGED,LOC_UNITNAME_SUFFIX_SLINGERS
201,SUFFIX_RANGED,LOC_UNITNAME_SUFFIX_SNIPERS
202,SUFFIX_RANGED,LOC_UNITNAME_SUFFIX_STRIKERS
203,SUFFIX_CAVALRY,LOC_UNITNAME_SUFFIX_BRIGADE
204,SUFFIX_CAVALRY,LOC_UNITNAME_SUFFIX_COMRADES
205,SUFFIX_CAVALRY,LOC_UNITNAME_SUFFIX_DRAGOONS
206,SUFFIX_CAVALRY,LOC_UNITNAME_SUFFIX_FEATHERS
207,SUFFIX_CAVALRY,LOC_UNITNAME_SUFFIX_FOXES
208,SUFFIX_CAVALRY,LOC_UNITNAME_SUFFIX_HAMMER
209,SUFFIX_CAVALRY,LOC_UNITNAME_SUFFIX_HORDE
210,SUFFIX_CAVALRY,LOC_UNITNAME_SUFFIX_HORSE
211,SUFFIX_CAVALRY,LOC_UNITNAME_SUFFIX_HORSEMEN
212,SUFFIX_CAVALRY,LOC_UNITNAME_SUFFIX_HUSSARS
213,SUFFIX_CAVALRY,LOC_UNITNAME_SUFFIX_KNIGHTS
214,SUFFIX_CAVALRY,LOC_UNITNAME_SUFFIX_KORPS
215,SUFFIX_CAVALRY,LOC_UNITNAME_SUFFIX_LANCERS
216,SUFFIX_CAVALRY,LOC_UNITNAME_SUFFIX_PONIES
217,SUFFIX_CAVALRY,LOC_UNITNAME_SUFFIX_RAIDERS
218,SUFFIX_CAVALRY,LOC_UNITNAME_SUFFIX_RIDERS
219,SUFFIX_CAVALRY,LOC_UNITNAME_SUFFIX_RUNNERS
220,SUFFIX_CAVALRY,LOC_UNITNAME_SUFFIX_STEEDS
221,SUFFIX_CAVALRY,LOC_UNITNAME_SUFFIX_VANGUARD
222,SUFFIX_CAVALRY,LOC_UNITNAME_SUFFIX_WARHORSES
223,SUFFIX_NAVAL,LOC_UNITNAME_SUFFIX_ARMADA
224,SUFFIX_NAVAL,LOC_UNITNAME_SUFFIX_BOUNTY
225,SUFFIX_NAVAL,LOC_UNITNAME_SUFFIX_BUCCANEERS
226,SUFFIX_NAVAL,LOC_UNITNAME_SUFFIX_CONQUEROR
227,SUFFIX_NAVAL,LOC_UNITNAME_SUFFIX_DREADNOUGHT
228,SUFFIX_NAVAL,LOC_UNITNAME_SUFFIX_EEL
229,SUFFIX_NAVAL,LOC_UNITNAME_SUFFIX_ENDEAVOR
230,SUFFIX_NAVAL,LOC_UNITNAME_SUFFIX_FLAGSHIP
231,SUFFIX_NAVAL,LOC_UNITNAME_SUFFIX_FLOTILLA
232,SUFFIX_NAVAL,LOC_UNITNAME_SUFFIX_INTREPID
233,SUFFIX_NAVAL,LOC_UNITNAME_SUFFIX_INVINCIBLE
234,SUFFIX_NAVAL,LOC_UNITNAME_SUFFIX_IRONSIDES
235,SUFFIX_NAVAL,LOC_UNITNAME_SUFFIX_NARWHAL
236,SUFFIX_NAVAL,LOC_UNITNAME_SUFFIX_ORCA
237,SUFFIX_NAVAL,LOC_UNITNAME_SUFFIX_REDOUBTABLE
238,SUFFIX_NAVAL,LOC_UNITNAME_SUFFIX_RESOLUTION
239,SUFFIX_NAVAL,LOC_UNITNAME_SUFFIX_REVENGE
240,SUFFIX_NAVAL,LOC_UNITNAME_SUFFIX_SEAWOLVES
241,SUFFIX_NAVAL,LOC_UNITNAME_SUFFIX_SHARK
242,SUFFIX_NAVAL,LOC_UNITNAME_SUFFIX_STRIKE_GROUP
243,SUFFIX_NAVAL,LOC_UNITNAME_SUFFIX_TRIDENT
244,SUFFIX_NAVAL,LOC_UNITNAME_SUFFIX_VICTORY
245,SUFFIX_NAVAL,LOC_UNITNAME_SUFFIX_WHALE
246,SUFFIX_AIR,LOC_UNITNAME_SUFFIX_ACES
247,SUFFIX_AIR,LOC_UNITNAME_SUFFIX_AIRMEN
248,SUFFIX_AIR,LOC_UNITNAME_SUFFIX_ANGELS
249,SUFFIX_AIR,LOC_UNITNAME_SUFFIX_BIRDS
250,SUFFIX_AIR,LOC_UNITNAME_SUFFIX_EAGLES
251,SUFFIX_AIR,LOC_UNITNAME_SUFFIX_FALCONS
252,SUFFIX_AIR,LOC_UNITNAME_SUFFIX_FLYERS
253,SUFFIX_AIR,LOC_UNITNAME_SUFFIX_GUNFIGHTERS
254,SUFFIX_AIR,LOC_UNITNAME_SUFFIX_GUNS
255,SUFFIX_AIR,LOC_UNITNAME_SUFFIX_HAWKS
256,SUFFIX_AIR,LOC_UNITNAME_SUFFIX_HORNETS
257,SUFFIX_AIR,LOC_UNITNAME_SUFFIX_INTERCEPTORS
258,SUFFIX_AIR,LOC_UNITNAME_SUFFIX_INTRUDERS
259,SUFFIX_AIR,LOC_UNITNAME_SUFFIX_NIGHTSTALKERS
260,SUFFIX_AIR,LOC_UNITNAME_SUFFIX_SQUADRON
261,SUFFIX_AIR,LOC_UNITNAME_SUFFIX_THUNDERBOLTS
262,SUFFIX_AIR,LOC_UNITNAME_SUFFIX_VAMPIRES
263,SUFFIX_AIR,LOC_UNITNAME_SUFFIX_WARHAWKS
264,SUFFIX_AIR,LOC_UNITNAME_SUFFIX_WING
265,PREFIX_MONK,LOC_UNITNAME_PREFIX_IRON
266,PREFIX_MONK,LOC_UNITNAME_PREFIX_GOLDEN
267,PREFIX_MONK,LOC_UNITNAME_PREFIX_STONE
268,PREFIX_MONK,LOC_UNITNAME_PREFIX_HEAVENLY
269,PREFIX_MONK,LOC_UNITNAME_PREFIX_BRIGHT
270,PREFIX_MONK,LOC_UNITNAME_PREFIX_HIDDEN
271,PREFIX_MONK,LOC_UNITNAME_PREFIX_JADE
272,PREFIX_MONK,LOC_UNITNAME_PREFIX_WHITE
273,PREFIX_MONK,LOC_UNITNAME_PREFIX_CRIMSON
274,PREFIX_MONK,LOC_UNITNAME_PREFIX_SPIRIT
275,PREFIX_MONK,LOC_UNITNAME_PREFIX_ETERNAL
276,PREFIX_MONK,LOC_UNITNAME_PREFIX_NORTHERN
277,PREFIX_MONK,LOC_UNITNAME_PREFIX_SOUTHERN
278,PREFIX_MONK,LOC_UNITNAME_PREFIX_EASTERN
279,PREFIX_MONK,LOC_UNITNAME_PREFIX_WESTERN
280,PREFIX_MONK,LOC_UNITNAME_PREFIX_EARTHEN
281,PREFIX_MONK,LOC_UNITNAME_PREFIX_GALE
282,PREFIX_MONK,LOC_UNITNAME_PREFIX_FIRE
283,PREFIX_MONK,LOC_UNITNAME_PREFIX_METAL
284,PREFIX_MONK,LOC_UNITNAME_PREFIX_WATER
285,PREFIX_MONK,LOC_UNITNAME_PREFIX_BOXING
286,PREFIX_MONK,LOC_UNITNAME_PREFIX_OPEN
287,PREFIX_MONK,LOC_UNITNAME_PREFIX_RAGING
288,PREFIX_MONK,LOC_UNITNAME_PREFIX_CALM
289,PREFIX_MONK,LOC_UNITNAME_PREFIX_FLYING
290,PREFIX_MONK,LOC_UNITNAME_PREFIX_SLEEPING
291,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_FLAMES
292,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_WINDS
293,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_FLOODS
294,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_MONKEYS
295,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_TIGERS
296,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_SNAKES
297,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_CRANES
298,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_MANTIS
299,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_DRAGONS
300,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_PANDAS
301,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_ORDER
302,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_HAND
303,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_FIST
304,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_CLAW
305,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_STARS
306,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_SAINTS
307,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_PALM
308,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_MENDICANTS
309,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_DEMONS
310,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_PILGRIMS
311,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_TEACHERS
312,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_MASTERS
313,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_SWEEPERS
314,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_FOOT
315,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_GRASSHOPPERS
316,SUFFIX_MONK,LOC_UNITNAME_SUFFIX_BLADES
317,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_AIR
318,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_ALIEN
319,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_ANCIENT
320,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_ANGRY
321,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_ANIMAL
322,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_APPEALING
323,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_ARCTIC
324,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_ASYLUM
325,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_ATOMIC
326,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_AUDIO
327,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_BAD
328,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_BIG
329,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_BLIND
330,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_BLONDE
331,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_BLUE
332,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_BROKEN
333,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_BUFFALO
334,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_CHEAP
335,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_CLASSICAL
336,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_COLD
337,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_COOL
338,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_DAY
339,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_DEEP
340,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_DIRE
341,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_ELECTRIC
342,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_ENLIGHTENED
343,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_EPIC
344,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_EXTREME
345,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_FAKE
346,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_FLAMING
347,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_FLYING
348,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_FOREST
349,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_FREE
350,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_FRIENDLY
351,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_FRIGHTENED
352,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_FURRY
353,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_FURY
354,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_GIANT
355,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_GOLD
356,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_GRATEFUL
357,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_GREEN
358,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_HILARIOUS
359,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_HOLY
360,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_HOT
361,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_HUMAN
362,PREFIX_ROCK_BAND,LOC_UNITNAME_ROCK_BAND_PREFIX_HUNGRY
