ID,CivilizationType,LeaderType,ContinentType,CityName,SortIndex
132,CIVILIZATION_CHINA,,,LOC_CITY_NAME_XINZHENG,0
133,CIVILIZATION_CHINA,,,LOC_CITY_NAME_LUAN,0
134,CIVILIZATION_CHINA,,,LOC_CITY_NAME_QUFU,0
135,CIVILIZATION_CHINA,,,LOC_CITY_NAME_JIANGZHOU,0
137,CIVILIZATION_CHINA,,,LOC_CITY_NAME_YINGCHUAN,0
138,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_RA_KEDET,0
139,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_THEBES,0
140,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_MEMPHIS,0
141,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_AKHETATEN,0
142,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_SHEDET,0
143,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_IWNW,0
144,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_SWENETT,0
145,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_NEKHEN,0
146,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_SAIS,0
147,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_ABYDOS,0
148,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_APU,0
149,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_EDFU,0
150,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_MENDES,0
151,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_SENA,0
152,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_CYRENE,0
153,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_BUTO,0
154,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_GIZA,0
155,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_KHMUN,0
156,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_ASYUT,0
157,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_PITHOM,0
158,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_PIEMRO,0
159,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_BUSIRIS,0
160,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_ORYX,0
161,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_HUT_HERYIB,0
162,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_TANIS,0
163,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_PER_BAST,0
164,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_THIS,0
165,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_ARSINOE,0
166,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_TJEBNUTJER,0
167,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_AKHMIM,0
168,CIVILIZATION_EGYPT,,,LOC_CITY_NAME_KARNAK,0
169,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_LONDON,0
170,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_LIVERPOOL,0
171,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_MANCHESTER,0
172,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_BIRMINGHAM,0
173,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_LEEDS,0
174,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_SHEFFIELD,0
175,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_BRISTOL,0
176,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_PLYMOUTH,0
177,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_NEWCASTLE_UPON_TYNE,0
178,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_BRADFORD,0
179,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_STOKE_UPON_TRENT,0
180,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_HULL,0
181,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_PORTSMOUTH,0
182,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_PRESTON,0
183,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_SUNDERLAND,0
184,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_BRIGHTON,0
185,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_NORWICH,0
186,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_NOTTINGHAM,0
187,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_YORK,0
188,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_LEICESTER,0
189,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_BLACKBURN,0
190,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_WOLVERHAMPTON,0
191,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_BATH,0
192,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_COVENTRY,0
193,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_EXETER,0
194,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_LINCOLN,0
195,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_CANTERBURY,0
196,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_IPSWICH,0
197,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_DOVER,0
198,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_HASTINGS,0
199,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_OXFORD,0
200,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_SHREWSBURY,0
201,CIVILIZATION_ENGLAND,,,LOC_CITY_NAME_CAMBRIDGE,0
202,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_PARIS,0
203,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_LYON,0
204,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_ROUEN,0
205,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_BORDEAUX,0
206,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_MARSEILLE,0
207,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_TOULOUSE,0
208,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_LA_ROCHELLE,0
209,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_AMBOISE,0
210,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_NANTES,0
211,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_RENNES,0
212,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_CALAIS,0
213,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_RHEIMS,0
214,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_AVIGNON,0
215,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_BOULOGNE,0
216,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_DIJON,0
217,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_MONTPELLIER,0
218,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_LIMOGES,0
219,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_CHARTRES,0
220,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_BLOIS,0
221,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_TOURS,0
222,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_VERDUN,0
223,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_GRENOBLE,0
224,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_JARNAC,0
225,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_AMIENS,0
226,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_TROYES,0
227,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_DIEPPE,0
228,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_TOUL,0
229,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_BRIANCON,0
230,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_METZ,0
231,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_MONTELIMAR,0
232,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_CARCASSONNE,0
233,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_GAP,0
234,CIVILIZATION_FRANCE,,,LOC_CITY_NAME_ALBA_LA_ROMAINE,0
235,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_BERLIN,0
236,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_COLOGNE,0
237,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_FRANKFURT,0
238,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_AACHEN,0
239,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_MAGDEBURG,0
240,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_MAINZ,0
241,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_HEIDELBERG,0
242,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_TRIER,0
243,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_ULM,0
244,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_HAMBURG,0
245,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_DORTMUND,0
246,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_NUREMBERG,0
247,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_BREMEN,0
248,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_AUGSBURG,0
249,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_MUNSTER,0
250,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_REGENSBURG,0
251,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_ERFURT,0
252,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_LUBECK,0
253,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_FREIBURG,0
254,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_WURZBURG,0
255,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_HANOVER,0
256,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_ROSTOCK,0
257,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_SCHWERIN,0
258,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_LEIPZIG,0
259,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_BONN,0
260,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_ESSEN,0
261,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_STUTTGART,0
262,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_DRESDEN,0
263,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_DUSSELDORF,0
264,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_WORMS,0
265,CIVILIZATION_GERMANY,,,LOC_CITY_NAME_POTSDAM,0
266,CIVILIZATION_GREECE,,,LOC_CITY_NAME_ATHENS,0
267,CIVILIZATION_GREECE,,,LOC_CITY_NAME_SPARTA,0
268,CIVILIZATION_GREECE,,,LOC_CITY_NAME_CORINTH,0
269,CIVILIZATION_GREECE,,,LOC_CITY_NAME_EPHESUS,0
270,CIVILIZATION_GREECE,,,LOC_CITY_NAME_ARGOS,0
271,CIVILIZATION_GREECE,,,LOC_CITY_NAME_KNOSSOS,0
272,CIVILIZATION_GREECE,,,LOC_CITY_NAME_MYCENAE,0
273,CIVILIZATION_GREECE,,,LOC_CITY_NAME_PHARSALOS,0
274,CIVILIZATION_GREECE,,,LOC_CITY_NAME_RHODES,0
275,CIVILIZATION_GREECE,,,LOC_CITY_NAME_OLYMPIA,0
276,CIVILIZATION_GREECE,,,LOC_CITY_NAME_ERETRIA,0
277,CIVILIZATION_GREECE,,,LOC_CITY_NAME_PERGAMON,0
278,CIVILIZATION_GREECE,,,LOC_CITY_NAME_MILETOS,0
279,CIVILIZATION_GREECE,,,LOC_CITY_NAME_MEGARA,0
280,CIVILIZATION_GREECE,,,LOC_CITY_NAME_PHOCAEA,0
281,CIVILIZATION_GREECE,,,LOC_CITY_NAME_SICYON,0
282,CIVILIZATION_GREECE,,,LOC_CITY_NAME_TIRYNS,0
283,CIVILIZATION_GREECE,,,LOC_CITY_NAME_SAMOS,0
284,CIVILIZATION_GREECE,,,LOC_CITY_NAME_MYTILENE,0
285,CIVILIZATION_GREECE,,,LOC_CITY_NAME_CHIOS,0
286,CIVILIZATION_GREECE,,,LOC_CITY_NAME_PAROS,0
287,CIVILIZATION_GREECE,,,LOC_CITY_NAME_TEGEA,0
288,CIVILIZATION_GREECE,,,LOC_CITY_NAME_SYRACUSE,0
289,CIVILIZATION_GREECE,,,LOC_CITY_NAME_DELPHI,0
290,CIVILIZATION_GREECE,,,LOC_CITY_NAME_GORTYN,0
291,CIVILIZATION_GREECE,,,LOC_CITY_NAME_CHALKIS,0
292,CIVILIZATION_GREECE,,,LOC_CITY_NAME_PYLOS,0
293,CIVILIZATION_GREECE,,,LOC_CITY_NAME_NAXOS,0
294,CIVILIZATION_GREECE,,,LOC_CITY_NAME_LARISSA,0
295,CIVILIZATION_GREECE,,,LOC_CITY_NAME_PATRAS,0
296,CIVILIZATION_GREECE,,,LOC_CITY_NAME_LAMIA,0
297,CIVILIZATION_GREECE,,,LOC_CITY_NAME_MARATHON,0
298,CIVILIZATION_GREECE,,,LOC_CITY_NAME_NAFPLION,0
299,CIVILIZATION_GREECE,,,LOC_CITY_NAME_APOLYTON,0
300,CIVILIZATION_INDIA,,,LOC_CITY_NAME_DELHI,0
301,CIVILIZATION_INDIA,,,LOC_CITY_NAME_MUMBAI,0
302,CIVILIZATION_INDIA,,,LOC_CITY_NAME_CALCUTTA,0
303,CIVILIZATION_INDIA,,,LOC_CITY_NAME_AGRA,0
304,CIVILIZATION_INDIA,,,LOC_CITY_NAME_MADURAI,0
305,CIVILIZATION_INDIA,,,LOC_CITY_NAME_CHENNAI,0
306,CIVILIZATION_INDIA,,,LOC_CITY_NAME_PATNA,0
307,CIVILIZATION_INDIA,,,LOC_CITY_NAME_HYDERABAD,0
308,CIVILIZATION_INDIA,,,LOC_CITY_NAME_JABALPUR,0
309,CIVILIZATION_INDIA,,,LOC_CITY_NAME_MYSORE,0
310,CIVILIZATION_INDIA,,,LOC_CITY_NAME_SRINAGAR,0
311,CIVILIZATION_INDIA,,,LOC_CITY_NAME_AHMADABAD,0
312,CIVILIZATION_INDIA,,,LOC_CITY_NAME_BANGALORE,0
313,CIVILIZATION_INDIA,,,LOC_CITY_NAME_TRIVANDRUM,0
314,CIVILIZATION_INDIA,,,LOC_CITY_NAME_KOLAR,0
315,CIVILIZATION_INDIA,,,LOC_CITY_NAME_KOZHIKODE,0
316,CIVILIZATION_INDIA,,,LOC_CITY_NAME_RANCHI,0
317,CIVILIZATION_INDIA,,,LOC_CITY_NAME_WARANGAL,0
318,CIVILIZATION_INDIA,,,LOC_CITY_NAME_LUCKNOW,0
319,CIVILIZATION_INDIA,,,LOC_CITY_NAME_NAGPUR,0
320,CIVILIZATION_INDIA,,,LOC_CITY_NAME_MATHURA,0
321,CIVILIZATION_INDIA,,,LOC_CITY_NAME_RAJAHMUNDRY,0
322,CIVILIZATION_INDIA,,,LOC_CITY_NAME_CUTTACK,0
323,CIVILIZATION_INDIA,,,LOC_CITY_NAME_THANJAVUR,0
324,CIVILIZATION_INDIA,,,LOC_CITY_NAME_VARANASI,0
325,CIVILIZATION_INDIA,,,LOC_CITY_NAME_ALLAHABAD,0
326,CIVILIZATION_INDIA,,,LOC_CITY_NAME_AMRITSAR,0
327,CIVILIZATION_INDIA,,,LOC_CITY_NAME_KOLHAPUR,0
328,CIVILIZATION_INDIA,,,LOC_CITY_NAME_PUNE,0
329,CIVILIZATION_INDIA,,,LOC_CITY_NAME_IMPHAL,0
330,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_KYOTO,0
331,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_TOKYO,0
332,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_OSAKA,0
333,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_NAGOYA,0
334,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_FUKUOKA,0
335,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_SENDAI,0
336,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_SHIZUOKA,0
337,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_OKAYAMA,0
338,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_TAKAMATSU,0
339,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_YOKOHAMA,0
340,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_GIFU,0
341,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_NAGANO,0
342,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_TAKASAKI,0
343,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_OTSU,0
344,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_AOMORI,0
345,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_FUKUSHIMA,0
346,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_MORIOKA,0
347,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_HAKODATE,0
348,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_KOBE,0
349,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_HAMAMATSU,0
350,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_OKAZAKI,0
351,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_FUKUI,0
352,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_YAMAGATA,0
353,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_KAGOSHIMA,0
354,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_HIROSHIMA,0
355,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_HIMEJI,0
356,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_MATSUMOTO,0
357,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_OTA,0
358,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_NUMAZU,0
359,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_SAPPORO,0
360,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_NAGASAKI,0
361,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_TOTTORI,0
362,CIVILIZATION_JAPAN,,,LOC_CITY_NAME_NAGAHAMA,0
363,CIVILIZATION_KONGO,,,LOC_CITY_NAME_MBANZA_KONGO,0
364,CIVILIZATION_KONGO,,,LOC_CITY_NAME_MBUMBI,0
365,CIVILIZATION_KONGO,,,LOC_CITY_NAME_MBAMBA,0
366,CIVILIZATION_KONGO,,,LOC_CITY_NAME_MBANZA_NSUNDI,0
367,CIVILIZATION_KONGO,,,LOC_CITY_NAME_MBWILA,0
368,CIVILIZATION_KONGO,,,LOC_CITY_NAME_MPINDA,0
369,CIVILIZATION_KONGO,,,LOC_CITY_NAME_KWILA,0
370,CIVILIZATION_KONGO,,,LOC_CITY_NAME_MBANZA_MBATA,0
371,CIVILIZATION_KONGO,,,LOC_CITY_NAME_KINCHASSA,0
